city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng
East Wenatchee,East Wenatchee,WA,Washington,53017,Douglas,47.4174,-120.2822
New Ulm,New Ulm,MN,Minnesota,27015,Brown,44.312,-94.4685
Thonotosassa,Thonotosassa,FL,Florida,12057,Hillsborough,28.0464,-82.291
Wauconda,Wauconda,IL,Illinois,17097,Lake,42.2749,-88.1359
Verona,Verona,WI,Wisconsin,55025,Dane,42.9892,-89.5383
Sharonville,Sharonville,OH,Ohio,39061,Hamilton,39.2825,-84.4071
Circleville,Circleville,OH,Ohio,39129,Pickaway,39.6063,-82.9334
St. Helens,St. Helens,OR,Oregon,41009,Columbia,45.8572,-122.8164
Hawaiian Gardens,Hawaiian Gardens,CA,California,6037,Los Angeles,33.8304,-118.0728
Beach Park,Beach Park,IL,Illinois,17097,Lake,42.426,-87.8583
Lone Tree,Lone Tree,CO,Colorado,8035,Douglas,39.5309,-104.8709
Powell,Powell,TN,Tennessee,47093,Knox,36.0358,-84.0296
East Milton,East Milton,FL,Florida,12113,Santa Rosa,30.6175,-86.9636
McFarland,McFarland,CA,California,6029,Kern,35.6781,-119.2413
Grass Valley,Grass Valley,CA,California,6057,Nevada,39.2238,-121.0522
Roselle Park,Roselle Park,NJ,New Jersey,34039,Union,40.6653,-74.2666
McPherson,McPherson,KS,Kansas,20113,McPherson,38.3714,-97.6605
Lyndhurst,Lyndhurst,OH,Ohio,39035,Cuyahoga,41.5172,-81.4922
Bothell East,Bothell East,WA,Washington,53061,Snohomish,47.8064,-122.1844
Warrenville,Warrenville,IL,Illinois,17043,DuPage,41.8209,-88.1857
Wells Branch,Wells Branch,TX,Texas,48453,Travis,30.4433,-97.679
Camp Pendleton South,Camp Pendleton South,CA,California,6073,San Diego,33.2329,-117.393
Waimalu,Waimalu,HI,Hawaii,15003,Honolulu,21.3913,-157.9345
East Cleveland,East Cleveland,OH,Ohio,39035,Cuyahoga,41.5317,-81.5794
Destin,Destin,FL,Florida,12091,Okaloosa,30.395,-86.4701
Royal Kunia,Royal Kunia,HI,Hawaii,15003,Honolulu,21.4053,-158.0318
Huntington,Huntington,VA,Virginia,51059,Fairfax,38.7916,-77.074
Wood Dale,Wood Dale,IL,Illinois,17043,DuPage,41.9668,-87.9808
Shiloh,Shiloh,IL,Illinois,17163,St. Clair,38.5534,-89.9161
Olean,Olean,NY,New York,36009,Cattaraugus,42.0819,-78.4321
Hockessin,Hockessin,DE,Delaware,10003,New Castle,39.7837,-75.6815
Sunset,Sunset,FL,Florida,12086,Miami-Dade,25.706,-80.353
Beacon,Beacon,NY,New York,36027,Dutchess,41.5036,-73.9655
New Franklin,New Franklin,OH,Ohio,39153,Summit,40.9525,-81.5838
Kettering,Kettering,MD,Maryland,24033,Prince George's,38.8888,-76.7889
Artondale,Artondale,WA,Washington,53053,Pierce,47.3021,-122.6406
Waycross,Waycross,GA,Georgia,13299,Ware,31.2108,-82.3579
Bellair-Meadowbrook Terrace,Bellair-Meadowbrook Terrace,FL,Florida,12019,Clay,30.1796,-81.7375
Beachwood,Beachwood,OH,Ohio,39035,Cuyahoga,41.4759,-81.503
Worthington,Worthington,MN,Minnesota,27105,Nobles,43.6281,-95.599
South Sioux City,South Sioux City,NE,Nebraska,31043,Dakota,42.4627,-96.4125
Sauk Rapids,Sauk Rapids,MN,Minnesota,27009,Benton,45.5981,-94.1538
Olympia Heights,Olympia Heights,FL,Florida,12086,Miami-Dade,25.724,-80.3388
Maumee,Maumee,OH,Ohio,39095,Lucas,41.5696,-83.6636
Teays Valley,Teays Valley,WV,West Virginia,54079,Putnam,38.4482,-81.9246
Lakeland,Lakeland,TN,Tennessee,47157,Shelby,35.2585,-89.7308
Forest Hill,Forest Hill,TX,Texas,48439,Tarrant,32.6619,-97.2662
Channahon,Channahon,IL,Illinois,17197,Will,41.421,-88.2599
Braselton,Braselton,GA,Georgia,13157,Jackson,34.1087,-83.8127
Bedford,Bedford,IN,Indiana,18093,Lawrence,38.8602,-86.4895
Villas,Villas,FL,Florida,12071,Lee,26.5504,-81.8678
Bellefontaine,Bellefontaine,OH,Ohio,39091,Logan,40.3627,-83.763
Yulee,Yulee,FL,Florida,12089,Nassau,30.635,-81.5678
Auburn,Auburn,CA,California,6061,Placer,38.895,-121.0777
Snoqualmie,Snoqualmie,WA,Washington,53033,King,47.5293,-121.8412
Willow Grove,Willow Grove,PA,Pennsylvania,42091,Montgomery,40.1469,-75.1174
McMinnville,McMinnville,TN,Tennessee,47177,Warren,35.6864,-85.7812
Cayce,Cayce,SC,South Carolina,45063,Lexington,33.9459,-81.0429
Waianae,Waianae,HI,Hawaii,15003,Honolulu,21.4568,-158.1758
Ephrata,Ephrata,PA,Pennsylvania,42071,Lancaster,40.1811,-76.1812
Hazel Crest,Hazel Crest,IL,Illinois,17031,Cook,41.5732,-87.6899
St. James,St. James,NY,New York,36103,Suffolk,40.8761,-73.1521
Miami Springs,Miami Springs,FL,Florida,12086,Miami-Dade,25.8195,-80.2894
North Fair Oaks,North Fair Oaks,CA,California,6081,San Mateo,37.4754,-122.2034
Rocky Point,Rocky Point,NY,New York,36103,Suffolk,40.9357,-72.9364
Lamont,Lamont,CA,California,6029,Kern,35.2659,-118.9159
Moberly,Moberly,MO,Missouri,29175,Randolph,39.4179,-92.4364
Shorewood,Shorewood,WI,Wisconsin,55079,Milwaukee,43.0913,-87.8864
Coldwater,Coldwater,MI,Michigan,26023,Branch,41.9465,-84.9989
Colesville,Colesville,MD,Maryland,24031,Montgomery,39.073,-77.001
Valencia West,Valencia West,AZ,Arizona,4019,Pima,32.1355,-111.1123
Marshall,Marshall,MO,Missouri,29195,Saline,39.1147,-93.201
Glenpool,Glenpool,OK,Oklahoma,40143,Tulsa,35.9488,-96.0052
Latham,Latham,NY,New York,36001,Albany,42.7427,-73.7497
Warrensville Heights,Warrensville Heights,OH,Ohio,39035,Cuyahoga,41.4363,-81.5222
Smithfield,Smithfield,UT,Utah,49005,Cache,41.8349,-111.8265
Glen Carbon,Glen Carbon,IL,Illinois,17119,Madison,38.758,-89.9822
University Heights,University Heights,OH,Ohio,39035,Cuyahoga,41.4948,-81.535
Marshall,Marshall,MN,Minnesota,27083,Lyon,44.4488,-95.7897
Speedway,Speedway,IN,Indiana,18097,Marion,39.7937,-86.2481
Beeville,Beeville,TX,Texas,48025,Bee,28.4053,-97.749
Marion,Marion,AR,Arkansas,5035,Crittenden,35.2035,-90.2059
Port Neches,Port Neches,TX,Texas,48245,Jefferson,29.9765,-93.9459
California,California,MD,Maryland,24037,St. Mary's,38.2969,-76.4949
Oak Park,Oak Park,CA,California,6111,Ventura,34.185,-118.7669
Brecksville,Brecksville,OH,Ohio,39035,Cuyahoga,41.3079,-81.6192
Lumberton,Lumberton,TX,Texas,48199,Hardin,30.2562,-94.207
Wyandanch,Wyandanch,NY,New York,36103,Suffolk,40.7496,-73.3633
New Providence,New Providence,NJ,New Jersey,34039,Union,40.6996,-74.4035
Beaufort,Beaufort,SC,South Carolina,45013,Beaufort,32.4597,-80.7235
New Carrollton,New Carrollton,MD,Maryland,24033,Prince George's,38.9656,-76.8775
Gonzalez,Gonzalez,FL,Florida,12033,Escambia,30.5822,-87.2906
East Islip,East Islip,NY,New York,36103,Suffolk,40.7257,-73.1869
Bardstown,Bardstown,KY,Kentucky,21179,Nelson,37.8175,-85.455
Newington,Newington,VA,Virginia,51059,Fairfax,38.7358,-77.1993
Seabrook,Seabrook,TX,Texas,48201,Harris,29.5751,-95.0235
Western Springs,Western Springs,IL,Illinois,17031,Cook,41.8023,-87.9006
Echelon,Echelon,NJ,New Jersey,34007,Camden,39.8482,-74.9957
Nesconset,Nesconset,NY,New York,36103,Suffolk,40.8467,-73.1522
Plover,Plover,WI,Wisconsin,55097,Portage,44.4615,-89.5382
Endicott,Endicott,NY,New York,36007,Broome,42.098,-76.0639
Martinsville,Martinsville,VA,Virginia,51690,Martinsville,36.6826,-79.8636
Lexington Park,Lexington Park,MD,Maryland,24037,St. Mary's,38.2528,-76.4424
Bexley,Bexley,OH,Ohio,39049,Franklin,39.965,-82.9343
South Charleston,South Charleston,WV,West Virginia,54039,Kanawha,38.3426,-81.7155
Bridgetown,Bridgetown,OH,Ohio,39061,Hamilton,39.1552,-84.6359
Eatontown,Eatontown,NJ,New Jersey,34025,Monmouth,40.2913,-74.0558
Conway,Conway,FL,Florida,12095,Orange,28.4968,-81.3316
Lewisville,Lewisville,NC,North Carolina,37067,Forsyth,36.103,-80.4166
Jefferson,Jefferson,GA,Georgia,13157,Jackson,34.1373,-83.6021
Bonita,Bonita,CA,California,6073,San Diego,32.6651,-117.0296
King City,King City,CA,California,6053,Monterey,36.2164,-121.133
Avocado Heights,Avocado Heights,CA,California,6037,Los Angeles,34.0391,-117.997
Sterling,Sterling,CO,Colorado,8075,Logan,40.6205,-103.1925
Lake Forest Park,Lake Forest Park,WA,Washington,53033,King,47.7574,-122.2864
Fruita,Fruita,CO,Colorado,8077,Mesa,39.1548,-108.7305
Los Alamos,Los Alamos,NM,New Mexico,35028,Los Alamos,35.8927,-106.2862
Moncks Corner,Moncks Corner,SC,South Carolina,45015,Berkeley,33.173,-80.0107
Irondale,Irondale,AL,Alabama,1073,Jefferson,33.5439,-86.6606
Callaway,Callaway,FL,Florida,12005,Bay,30.1349,-85.5568
Fort Lewis,Fort Lewis,WA,Washington,53053,Pierce,47.0955,-122.5674
Englewood,Englewood,OH,Ohio,39113,Montgomery,39.8643,-84.307
Franklin Park,Franklin Park,NJ,New Jersey,34035,Somerset,40.4439,-74.5431
Avenal,Avenal,CA,California,6031,Kings,36.0311,-120.1162
Sault Ste. Marie,Sault Ste. Marie,MI,Michigan,26033,Chippewa,46.4817,-84.3723
Azle,Azle,TX,Texas,48439,Tarrant,32.8955,-97.5379
Kilgore,Kilgore,TX,Texas,48183,Gregg,32.398,-94.8602
Connersville,Connersville,IN,Indiana,18041,Fayette,39.6582,-85.141
Joppatowne,Joppatowne,MD,Maryland,24025,Harford,39.4181,-76.3516
Butler,Butler,PA,Pennsylvania,42019,Butler,40.8616,-79.8962
Pottsville,Pottsville,PA,Pennsylvania,42107,Schuylkill,40.6798,-76.2091
Palmetto,Palmetto,FL,Florida,12081,Manatee,27.5251,-82.5749
Atlantic Beach,Atlantic Beach,FL,Florida,12031,Duval,30.3375,-81.4127
Canton,Canton,IL,Illinois,17057,Fulton,40.5632,-90.0409
Urbana,Urbana,MD,Maryland,24021,Frederick,39.3274,-77.3423
Lincoln,Lincoln,IL,Illinois,17107,Logan,40.1508,-89.372
Marietta,Marietta,OH,Ohio,39167,Washington,39.4241,-81.4465
River Ridge,River Ridge,LA,Louisiana,22051,Jefferson,29.9593,-90.2202
Washington,Washington,PA,Pennsylvania,42125,Washington,40.1741,-80.2465
Jupiter Farms,Jupiter Farms,FL,Florida,12099,Palm Beach,26.9222,-80.2189
Lake Station,Lake Station,IN,Indiana,18089,Lake,41.5729,-87.2599
Carnot-Moon,Carnot-Moon,PA,Pennsylvania,42003,Allegheny,40.5187,-80.2178
Andrews,Andrews,TX,Texas,48003,Andrews,32.3207,-102.552
Henderson,Henderson,TX,Texas,48401,Rusk,32.1576,-94.796
Mountain Park,Mountain Park,GA,Georgia,13135,Gwinnett,33.8458,-84.1314
La Grange Park,La Grange Park,IL,Illinois,17031,Cook,41.8308,-87.8723
Blue Ash,Blue Ash,OH,Ohio,39061,Hamilton,39.248,-84.3827
Broussard,Broussard,LA,Louisiana,22055,Lafayette,30.1396,-91.954
Kingston,Kingston,PA,Pennsylvania,42079,Luzerne,41.2652,-75.8876
Auburn,Auburn,IN,Indiana,18033,DeKalb,41.3666,-85.0559
Coatesville,Coatesville,PA,Pennsylvania,42029,Chester,39.9849,-75.82
White House,White House,TN,Tennessee,47147,Robertson,36.4648,-86.6666
Woodinville,Woodinville,WA,Washington,53033,King,47.757,-122.1477
Mount Vernon,Mount Vernon,VA,Virginia,51059,Fairfax,38.714,-77.1043
Elfers,Elfers,FL,Florida,12101,Pasco,28.214,-82.723
Clayton,Clayton,OH,Ohio,39113,Montgomery,39.8689,-84.3292
Rogers,Rogers,MN,Minnesota,27053,Hennepin,45.1865,-93.5783
Blytheville,Blytheville,AR,Arkansas,5093,Mississippi,35.9321,-89.9051
Lincolnwood,Lincolnwood,IL,Illinois,17031,Cook,42.0054,-87.733
Naranja,Naranja,FL,Florida,12086,Miami-Dade,25.5164,-80.4222
Orange City,Orange City,FL,Florida,12127,Volusia,28.9348,-81.2881
Kings Park West,Kings Park West,VA,Virginia,51059,Fairfax,38.8151,-77.296
Steamboat Springs,Steamboat Springs,CO,Colorado,8107,Routt,40.4777,-106.8243
Trophy Club,Trophy Club,TX,Texas,48121,Denton,33.004,-97.1899
New Kingman-Butler,New Kingman-Butler,AZ,Arizona,4015,Mohave,35.2645,-114.0091
Loveland,Loveland,OH,Ohio,39061,Hamilton,39.2677,-84.2733
Cornelius,Cornelius,OR,Oregon,41067,Washington,45.5188,-123.051
Moody,Moody,AL,Alabama,1115,St. Clair,33.5986,-86.4963
Glendale,Glendale,WI,Wisconsin,55079,Milwaukee,43.1287,-87.9277
Orangeburg,Orangeburg,SC,South Carolina,45075,Orangeburg,33.4928,-80.8671
Palos Verdes Estates,Palos Verdes Estates,CA,California,6037,Los Angeles,33.7872,-118.3973
Dorado,Dorado,PR,Puerto Rico,72051,Dorado,18.4657,-66.2726
Las Vegas,Las Vegas,NM,New Mexico,35047,San Miguel,35.6011,-105.2206
Cheval,Cheval,FL,Florida,12057,Hillsborough,28.1459,-82.5184
Carpinteria,Carpinteria,CA,California,6083,Santa Barbara,34.3962,-119.5118
Portland,Portland,TN,Tennessee,47165,Sumner,36.5921,-86.5239
Weddington,Weddington,NC,North Carolina,37179,Union,35.0228,-80.7383
Newton,Newton,NC,North Carolina,37035,Catawba,35.663,-81.2335
Ridgefield Park,Ridgefield Park,NJ,New Jersey,34003,Bergen,40.8543,-74.0201
Harrison,Harrison,AR,Arkansas,5009,Boone,36.2438,-93.1198
Pell City,Pell City,AL,Alabama,1115,St. Clair,33.561,-86.2669
Superior,Superior,CO,Colorado,8013,Boulder,39.934,-105.1588
Sharon,Sharon,PA,Pennsylvania,42085,Mercer,41.234,-80.4998
Trenton,Trenton,OH,Ohio,39017,Butler,39.4792,-84.462
South Daytona,South Daytona,FL,Florida,12127,Volusia,29.1657,-81.0055
Chino Valley,Chino Valley,AZ,Arizona,4025,Yavapai,34.7594,-112.412
Dover,Dover,OH,Ohio,39157,Tuscarawas,40.5304,-81.4806
Grand Terrace,Grand Terrace,CA,California,6071,San Bernardino,34.0312,-117.3132
Mounds View,Mounds View,MN,Minnesota,27123,Ramsey,45.1071,-93.2076
Lake Los Angeles,Lake Los Angeles,CA,California,6037,Los Angeles,34.6097,-117.8339
La Grande,La Grande,OR,Oregon,41061,Union,45.3242,-118.0865
North Palm Beach,North Palm Beach,FL,Florida,12099,Palm Beach,26.8217,-80.0576
Soddy-Daisy,Soddy-Daisy,TN,Tennessee,47065,Hamilton,35.2571,-85.1739
Stoughton,Stoughton,WI,Wisconsin,55025,Dane,42.9237,-89.2225
Harrison,Harrison,OH,Ohio,39061,Hamilton,39.2584,-84.7868
Ionia,Ionia,MI,Michigan,26067,Ionia,42.9773,-85.0727
Oatfield,Oatfield,OR,Oregon,41005,Clackamas,45.4125,-122.594
Cherry Hill Mall,Cherry Hill Mall,NJ,New Jersey,34007,Camden,39.9384,-75.0117
West Carrollton,West Carrollton,OH,Ohio,39113,Montgomery,39.6701,-84.2542
Cambridge,Cambridge,MD,Maryland,24019,Dorchester,38.5515,-76.0787
Norwalk,Norwalk,IA,Iowa,19181,Warren,41.4895,-93.6913
On Top of the World Designated Place,On Top of the World Designated Place,FL,Florida,12083,Marion,29.1058,-82.2866
Bedford,Bedford,OH,Ohio,39035,Cuyahoga,41.3919,-81.536
Hawaiian Paradise Park,Hawaiian Paradise Park,HI,Hawaii,15001,Hawaii,19.5828,-154.9695
Fernandina Beach,Fernandina Beach,FL,Florida,12089,Nassau,30.6571,-81.4511
Claremont,Claremont,NH,New Hampshire,33019,Sullivan,43.379,-72.3368
Forrest City,Forrest City,AR,Arkansas,5123,St. Francis,35.0135,-90.7931
Montgomeryville,Montgomeryville,PA,Pennsylvania,42091,Montgomery,40.2502,-75.2405
Webb City,Webb City,MO,Missouri,29097,Jasper,37.1412,-94.4676
Timberlake,Timberlake,VA,Virginia,51031,Campbell,37.3167,-79.2481
Jennings,Jennings,MO,Missouri,29189,St. Louis,38.7231,-90.2644
Miami,Miami,OK,Oklahoma,40115,Ottawa,36.8878,-94.8711
Waconia,Waconia,MN,Minnesota,27019,Carver,44.8422,-93.7896
Ridge,Ridge,NY,New York,36103,Suffolk,40.9068,-72.8816
West Monroe,West Monroe,LA,Louisiana,22073,Ouachita,32.512,-92.1513
Green Valley,Green Valley,MD,Maryland,24021,Frederick,39.3414,-77.24
Rochester,Rochester,MI,Michigan,26125,Oakland,42.6866,-83.1198
Larkspur,Larkspur,CA,California,6041,Marin,37.9393,-122.5312
Troy,Troy,MO,Missouri,29113,Lincoln,38.9708,-90.9714
Vinings,Vinings,GA,Georgia,13067,Cobb,33.8608,-84.4686
Solana Beach,Solana Beach,CA,California,6073,San Diego,32.9943,-117.2574
Grantsville,Grantsville,UT,Utah,49045,Tooele,40.6148,-112.4777
North Adams,North Adams,MA,Massachusetts,25003,Berkshire,42.6844,-73.1166
Newcastle,Newcastle,WA,Washington,53033,King,47.5304,-122.1633
Meadville,Meadville,PA,Pennsylvania,42039,Crawford,41.6476,-80.1468
Byram,Byram,MS,Mississippi,28049,Hinds,32.189,-90.2861
D'Iberville,D'Iberville,MS,Mississippi,28047,Harrison,30.4709,-88.9011
Holly Hill,Holly Hill,FL,Florida,12127,Volusia,29.2442,-81.0465
St. Ann,St. Ann,MO,Missouri,29189,St. Louis,38.7266,-90.3872
Lahaina,Lahaina,HI,Hawaii,15009,Maui,20.8848,-156.6618
Fostoria,Fostoria,OH,Ohio,39147,Seneca,41.16,-83.4121
Dardenne Prairie,Dardenne Prairie,MO,Missouri,29183,St. Charles,38.7565,-90.7319
El Dorado,El Dorado,KS,Kansas,20015,Butler,37.821,-96.8613
Athens,Athens,TX,Texas,48213,Henderson,32.2041,-95.8321
Suamico,Suamico,WI,Wisconsin,55009,Brown,44.6354,-88.0683
Mountain Home,Mountain Home,AR,Arkansas,5005,Baxter,36.3351,-92.384
Harrison,Harrison,WI,Wisconsin,55015,Calumet,44.1935,-88.2941
Smyrna,Smyrna,DE,Delaware,10001,Kent,39.2935,-75.6083
Finneytown,Finneytown,OH,Ohio,39061,Hamilton,39.2159,-84.5144
Red Bank,Red Bank,NJ,New Jersey,34025,Monmouth,40.348,-74.0672
Woodhaven,Woodhaven,MI,Michigan,26163,Wayne,42.132,-83.2374
Vadnais Heights,Vadnais Heights,MN,Minnesota,27123,Ramsey,45.057,-93.0748
Salisbury,Salisbury,NY,New York,36059,Nassau,40.7454,-73.5604
Tehachapi,Tehachapi,CA,California,6029,Kern,35.1276,-118.4744
Cheney,Cheney,WA,Washington,53063,Spokane,47.4901,-117.579
Florida City,Florida City,FL,Florida,12086,Miami-Dade,25.4418,-80.4685
Emeryville,Emeryville,CA,California,6001,Alameda,37.8382,-122.2932
Lansdowne,Lansdowne,VA,Virginia,51107,Loudoun,39.0844,-77.4839
Bloomsburg,Bloomsburg,PA,Pennsylvania,42037,Columbia,41.0027,-76.4561
Sugarland Run,Sugarland Run,VA,Virginia,51107,Loudoun,39.0309,-77.3762
Tega Cay,Tega Cay,SC,South Carolina,45091,York,35.039,-81.0111
Tucson Estates,Tucson Estates,AZ,Arizona,4019,Pima,32.1792,-111.1266
Overlea,Overlea,MD,Maryland,24005,Baltimore,39.3642,-76.5175
Santa Fe,Santa Fe,TX,Texas,48167,Galveston,29.3889,-95.1003
Florham Park,Florham Park,NJ,New Jersey,34027,Morris,40.7773,-74.3953
Festus,Festus,MO,Missouri,29099,Jefferson,38.2194,-90.4097
Greenville,Greenville,OH,Ohio,39037,Darke,40.1043,-84.6209
San Anselmo,San Anselmo,CA,California,6041,Marin,37.9821,-122.5699
Grover Beach,Grover Beach,CA,California,6079,San Luis Obispo,35.1204,-120.6197
Big Bear City,Big Bear City,CA,California,6071,San Bernardino,34.2536,-116.7903
Eufaula,Eufaula,AL,Alabama,1005,Barbour,31.9102,-85.1505
Accokeek,Accokeek,MD,Maryland,24033,Prince George's,38.6745,-77.0023
Guymon,Guymon,OK,Oklahoma,40139,Texas,36.6903,-101.4774
Amherst,Amherst,OH,Ohio,39093,Lorain,41.4022,-82.2303
Oakland,Oakland,NJ,New Jersey,34003,Bergen,41.0313,-74.2408
Richton Park,Richton Park,IL,Illinois,17031,Cook,41.4816,-87.7387
Annapolis Neck,Annapolis Neck,MD,Maryland,24003,Anne Arundel,38.9409,-76.4997
St. Marys,St. Marys,PA,Pennsylvania,42047,Elk,41.4574,-78.5342
Northlake,Northlake,IL,Illinois,17031,Cook,41.9142,-87.9054
Manorville,Manorville,NY,New York,36103,Suffolk,40.8574,-72.7915
Marysville,Marysville,CA,California,6115,Yuba,39.1518,-121.5835
Paradise Valley,Paradise Valley,AZ,Arizona,4013,Maricopa,33.5434,-111.9595
Neosho,Neosho,MO,Missouri,29145,Newton,36.8437,-94.3758
Geneva,Geneva,NY,New York,36069,Ontario,42.8645,-76.9826
Wilmington,Wilmington,OH,Ohio,39027,Clinton,39.4362,-83.8141
Dunkirk,Dunkirk,NY,New York,36013,Chautauqua,42.4801,-79.3324
Fords,Fords,NJ,New Jersey,34023,Middlesex,40.5359,-74.3126
Vineyard,Vineyard,UT,Utah,49049,Utah,40.3059,-111.7545
Wickliffe,Wickliffe,OH,Ohio,39085,Lake,41.6072,-81.469
Kelso,Kelso,WA,Washington,53015,Cowlitz,46.1236,-122.8909
Pasadena Hills,Pasadena Hills,FL,Florida,12101,Pasco,28.2881,-82.238
Gaffney,Gaffney,SC,South Carolina,45021,Cherokee,35.0743,-81.6552
Branson,Branson,MO,Missouri,29213,Taney,36.6509,-93.2636
Fulton,Fulton,MO,Missouri,29027,Callaway,38.8551,-91.951
Newington Forest,Newington Forest,VA,Virginia,51059,Fairfax,38.737,-77.2339
Robertsville,Robertsville,NJ,New Jersey,34025,Monmouth,40.3395,-74.2939
Holiday City-Berkeley,Holiday City-Berkeley,NJ,New Jersey,34029,Ocean,39.9639,-74.2787
Melvindale,Melvindale,MI,Michigan,26163,Wayne,42.2802,-83.1782
Artesia,Artesia,NM,New Mexico,35015,Eddy,32.8497,-104.4268
Tomball,Tomball,TX,Texas,48201,Harris,30.0951,-95.6194
Enumclaw,Enumclaw,WA,Washington,53033,King,47.2018,-121.9897
Ottawa,Ottawa,KS,Kansas,20059,Franklin,38.5996,-95.2636
Levelland,Levelland,TX,Texas,48219,Hockley,33.5806,-102.3635
Winnetka,Winnetka,IL,Illinois,17031,Cook,42.1064,-87.7421
Minooka,Minooka,IL,Illinois,17063,Grundy,41.4507,-88.2791
Lakeland South,Lakeland South,WA,Washington,53033,King,47.2786,-122.2826
Mendota,Mendota,CA,California,6019,Fresno,36.7555,-120.3776
Grenada,Grenada,MS,Mississippi,28043,Grenada,33.7816,-89.813
Brown Deer,Brown Deer,WI,Wisconsin,55079,Milwaukee,43.1743,-87.975
Sandy,Sandy,OR,Oregon,41005,Clackamas,45.3988,-122.2697
Lindsay,Lindsay,CA,California,6107,Tulare,36.2082,-119.0897
Jensen Beach,Jensen Beach,FL,Florida,12085,Martin,27.2437,-80.2423
Cloquet,Cloquet,MN,Minnesota,27017,Carlton,46.7221,-92.4923
Viera East,Viera East,FL,Florida,12009,Brevard,28.2613,-80.7149
Rantoul,Rantoul,IL,Illinois,17019,Champaign,40.3031,-88.1549
Cascades,Cascades,VA,Virginia,51107,Loudoun,39.0464,-77.3874
Baraboo,Baraboo,WI,Wisconsin,55111,Sauk,43.4695,-89.7376
Brock Hall,Brock Hall,MD,Maryland,24033,Prince George's,38.8604,-76.7459
Fortuna,Fortuna,CA,California,6023,Humboldt,40.5862,-124.1419
Lake Norman of Catawba,Lake Norman of Catawba,NC,North Carolina,37097,Iredell,35.5995,-80.984
Justice,Justice,IL,Illinois,17031,Cook,41.7495,-87.8345
Fort Atkinson,Fort Atkinson,WI,Wisconsin,55055,Jefferson,42.9253,-88.8442
Asbury Lake,Asbury Lake,FL,Florida,12019,Clay,30.0472,-81.7853
Fort Bliss,Fort Bliss,TX,Texas,48141,El Paso,31.8396,-106.3747
Borger,Borger,TX,Texas,48233,Hutchinson,35.6598,-101.4012
Stony Brook,Stony Brook,NY,New York,36103,Suffolk,40.9061,-73.1278
Sarasota Springs,Sarasota Springs,FL,Florida,12115,Sarasota,27.3087,-82.4746
Goldenrod,Goldenrod,FL,Florida,12117,Seminole,28.6114,-81.2916
Georgetown,Georgetown,GA,Georgia,13051,Chatham,31.9849,-81.226
Kingsburg,Kingsburg,CA,California,6019,Fresno,36.5244,-119.5602
Boone,Boone,IA,Iowa,19015,Boone,42.0531,-93.877
Jerome,Jerome,ID,Idaho,16053,Jerome,42.7179,-114.5159
Poquoson,Poquoson,VA,Virginia,51735,Poquoson,37.1318,-76.3568
Robinson,Robinson,TX,Texas,48309,McLennan,31.4501,-97.1201
Sedro-Woolley,Sedro-Woolley,WA,Washington,53057,Skagit,48.5112,-122.2321
Canóvanas,Canovanas,PR,Puerto Rico,72029,Canóvanas,18.3693,-65.9009
Somerville,Somerville,NJ,New Jersey,34035,Somerset,40.5696,-74.6092
Parker,Parker,SC,South Carolina,45045,Greenville,34.8513,-82.4512
Sylacauga,Sylacauga,AL,Alabama,1121,Talladega,33.178,-86.2605
North St. Paul,North St. Paul,MN,Minnesota,27123,Ramsey,45.0137,-92.9995
Baker,Baker,LA,Louisiana,22033,East Baton Rouge,30.5832,-91.1582
Highland City,Highland City,FL,Florida,12105,Polk,27.9633,-81.8781
Port Washington,Port Washington,WI,Wisconsin,55089,Ozaukee,43.3846,-87.8855
Prairie Ridge,Prairie Ridge,WA,Washington,53053,Pierce,47.1438,-122.1408
San Marino,San Marino,CA,California,6037,Los Angeles,34.1224,-118.1132
Upper Montclair,Upper Montclair,NJ,New Jersey,34013,Essex,40.8433,-74.2006
Wimauma,Wimauma,FL,Florida,12057,Hillsborough,27.6964,-82.3034
Escanaba,Escanaba,MI,Michigan,26041,Delta,45.7477,-87.09
Mango,Mango,FL,Florida,12057,Hillsborough,27.9914,-82.307
Edgewood,Edgewood,WA,Washington,53053,Pierce,47.2309,-122.2832
Riverview,Riverview,MI,Michigan,26163,Wayne,42.1723,-83.1946
Amelia,Amelia,OH,Ohio,39025,Clermont,39.0269,-84.2218
